day,dt,temp,chau_z,chau_h
116.0,24.0,-5.0,0.903,0
117.0,24.0,-1.5,0.898,0
118.0,24.0,0.8,0.89,0
119.0,24.0,-0.8,0.885,0
120.0,24.0,0.3,0.878,0
121.0,24.0,1.5,0.87,0
122.0,24.0,-4.3,0.868,0
123.0,24.0,-5.5,0.867,0
124.0,24.0,3.8,0.857,0
125.0,24.0,0.3,0.851,0
126.0,24.0,-11.5,0.856,0
127.0,24.0,-8.5,0.859,0
128.0,24.0,-5.8,0.859,0
129.0,24.0,-4.3,0.857,0
130.0,24.0,-3.0,0.854,0
131.0,24.0,2.0,0.846,0
132.0,24.0,-1.5,0.841,0
133.0,24.0,-5.0,0.841,0
134.0,24.0,-5.0,0.84,0
135.0,24.0,-3.3,0.837,0
136.0,24.0,-2.7,0.834,0
137.0,24.0,-2.5,0.83,0
138.0,24.0,-2.3,0.827,0
139.0,24.0,-2.1,0.823,0
140.0,24.0,-1.8,0.819,0
141.0,24.0,-1.6,0.814,0
142.0,24.0,-1.4,0.81,0
