day,dt,temp,chau_z,chau_h
60.0,24.0,-12.0,1.641,0.036
61.0,24.0,-5.0,1.64,0.036
62.0,24.0,-1.0,1.632,0.036
63.0,24.0,1.5,1.62,0.036
64.0,24.0,-16.5,1.64,0.037
65.0,24.0,-8.5,1.646,0.037
66.0,24.0,-0.5,1.638,0.037
67.0,24.0,-13.5,1.653,0.038
68.0,24.0,-13.5,1.668,0.039
69.0,24.0,-8.5,1.674,0.039
70.0,24.0,-16.5,1.694,0.04
71.0,24.0,-22.5,1.724,0.041
72.0,24.0,-18.0,1.746,0.042
73.0,24.0,-23.5,1.777,0.044
74.0,24.0,-24.8,1.809,0.045
75.0,24.0,-19.8,1.833,0.046
76.0,24.0,-16.5,1.851,0.047
77.0,24.0,-11.8,1.861,0.047
78.0,24.0,-1.8,1.855,0.047
79.0,24.0,-1.3,1.849,0.047
80.0,24.0,-9.0,1.855,0.048
81.0,24.0,-9.3,1.862,0.048
82.0,24.0,-20.5,1.886,0.049
83.0,24.0,-22.0,1.912,0.05
84.0,24.0,-15.5,1.928,0.051
85.0,24.0,-15.5,1.944,0.052
86.0,24.0,-13.5,1.957,0.052
87.0,24.0,-10.0,1.964,0.053
88.0,24.0,-17.0,1.982,0.053
89.0,24.0,-13.3,1.994,0.054
90.0,24.0,-3.5,1.992,0.054
91.0,24.0,5.3,1.977,0.054
92.0,24.0,3.3,1.964,0.054
93.0,24.0,1.3,1.955,0.054
94.0,24.0,2.5,1.944,0.054
95.0,24.0,-2.3,1.94,0.054
96.0,24.0,-4.5,1.94,0.054
97.0,24.0,-8.3,1.945,0.054
98.0,24.0,-4.5,1.945,0.054
99.0,24.0,-15.0,1.961,0.055
100.0,24.0,-11.5,1.971,0.056
101.0,24.0,-9.3,1.978,0.056
102.0,24.0,-6.5,1.981,0.056
103.0,24.0,-14.0,1.995,0.057
104.0,24.0,-12.0,2.006,0.057
105.0,24.0,-14.3,2.021,0.058
106.0,24.0,-13.5,2.034,0.059
107.0,24.0,-13.3,2.047,0.059
108.0,24.0,-14.8,2.061,0.06
109.0,24.0,-11.0,2.071,0.06
110.0,24.0,-4.5,2.071,0.06
111.0,24.0,-2.5,2.068,0.061
112.0,24.0,0.8,2.061,0.06
113.0,24.0,4.0,2.049,0.06
114.0,24.0,-4.0,2.049,0.06
115.0,24.0,-6.5,2.052,0.061
116.0,24.0,-5.0,2.053,0.061
117.0,24.0,-1.5,2.049,0.061
118.0,24.0,0.8,2.042,0.061
119.0,24.0,-0.8,2.037,0.061
120.0,24.0,0.3,2.031,0.061
121.0,24.0,1.5,2.023,0.061
122.0,24.0,-4.3,2.024,0.061
123.0,24.0,-5.5,2.026,0.061
124.0,24.0,3.8,2.015,0.061
125.0,24.0,0.3,2.009,0.061
126.0,24.0,-11.5,2.02,0.062
127.0,24.0,-8.5,2.027,0.062
128.0,24.0,-5.8,2.03,0.062
129.0,24.0,-4.3,2.031,0.062
130.0,24.0,-3.0,2.03,0.063
131.0,24.0,2.0,2.022,0.062
132.0,24.0,-1.5,2.019,0.063
133.0,24.0,-5.0,2.021,0.063
134.0,24.0,-5.0,2.023,0.063
135.0,24.0,-3.3,2.022,0.063
136.0,24.0,-2.7,2.021,0.063
137.0,24.0,-2.5,2.02,0.063
138.0,24.0,-2.3,2.018,0.063
139.0,24.0,-2.1,2.016,0.064
140.0,24.0,-1.8,2.014,0.064
141.0,24.0,-1.6,2.011,0.064
142.0,24.0,-1.4,2.008,0.064
