day,dt,temp,chau_z,chau_h
91.0,24.0,-23.3,1.717,0.049
92.0,24.0,-27.3,1.737,0.05
93.0,24.0,-23.5,1.754,0.052
94.0,24.0,-20.0,1.767,0.053
95.0,24.0,-18.0,1.779,0.054
96.0,24.0,-17.3,1.789,0.055
97.0,24.0,-11.8,1.795,0.055
98.0,24.0,-13.3,1.802,0.056
99.0,24.0,-18.5,1.814,0.057
100.0,24.0,-26.3,1.832,0.059
101.0,24.0,-23.5,1.848,0.06
102.0,24.0,-24.3,1.864,0.061
103.0,24.0,-21.8,1.878,0.062
104.0,24.0,-19.8,1.89,0.063
105.0,24.0,-8.3,1.892,0.064
106.0,24.0,-10.5,1.897,0.064
107.0,24.0,-18.3,1.908,0.065
108.0,24.0,-7.8,1.91,0.065
109.0,24.0,-12.5,1.916,0.066
110.0,24.0,-9.3,1.919,0.066
111.0,24.0,-4.3,1.918,0.067
112.0,24.0,4.8,1.91,0.066
113.0,24.0,2.3,1.904,0.066
114.0,24.0,-10.5,1.909,0.067
115.0,24.0,-15.5,1.917,0.068
116.0,24.0,-10.8,1.922,0.068
117.0,24.0,-12.5,1.928,0.069
118.0,24.0,-15.8,1.937,0.07
119.0,24.0,-15.0,1.946,0.07
120.0,24.0,-15.5,1.954,0.071
121.0,24.0,-16.0,1.963,0.072
122.0,24.0,-16.8,1.973,0.073
123.0,24.0,-9.8,1.977,0.073
124.0,24.0,-2.5,1.975,0.073
125.0,24.0,1.0,1.97,0.073
126.0,24.0,-9.8,1.974,0.074
127.0,24.0,-5.5,1.975,0.074
128.0,24.0,-0.8,1.972,0.074
129.0,24.0,-7.5,1.974,0.074
130.0,24.0,-4.0,1.974,0.075
131.0,24.0,-8.5,1.977,0.075
132.0,24.0,-13.3,1.984,0.076
133.0,24.0,-9.5,1.988,0.076
134.0,24.0,-3.8,1.988,0.076
135.0,24.0,-1.5,1.985,0.076
136.0,24.0,0.0,1.982,0.076
137.0,24.0,-6.5,1.984,0.077
138.0,24.0,-5.0,1.984,0.077
139.0,24.0,-3.0,1.983,0.077
140.0,24.0,-1.3,1.981,0.077
141.0,24.0,2.3,1.976,0.077
142.0,24.0,1.0,1.972,0.077
143.0,24.0,4.0,1.966,0.077
144.0,24.0,-0.3,1.963,0.077
145.0,24.0,1.8,1.958,0.077
146.0,24.0,1.5,1.954,0.077
147.0,24.0,-3.0,1.953,0.077
148.0,24.0,2.3,1.948,0.077
149.0,24.0,2.8,1.943,0.076
150.0,24.0,-3.5,1.943,0.077
151.0,24.0,-0.3,1.94,0.077
152.0,24.0,-1.8,1.938,0.077
153.0,24.0,-5.3,1.94,0.077
154.0,24.0,0.8,1.936,0.077
155.0,24.0,0.0,1.933,0.077
156.0,24.0,2.0,1.929,0.077
157.0,24.0,-1.0,1.927,0.077
158.0,24.0,-0.8,1.924,0.077
159.0,24.0,-3.8,1.925,0.077
160.0,24.0,1.0,1.921,0.077
161.0,24.0,6.3,1.913,0.077
162.0,24.0,4.0,1.907,0.077
163.0,24.0,1.8,1.903,0.076
