day,dt,temp,chau_z,chau_h
61.0,24.0,-5.0,1.569,0.043
62.0,24.0,-1.0,1.561,0.043
63.0,24.0,1.5,1.549,0.043
64.0,24.0,-16.5,1.569,0.044
65.0,24.0,-8.5,1.575,0.044
66.0,24.0,-0.5,1.566,0.044
67.0,24.0,-13.5,1.581,0.045
68.0,24.0,-13.5,1.595,0.046
69.0,24.0,-8.5,1.601,0.046
70.0,24.0,-16.5,1.621,0.047
71.0,24.0,-22.5,1.651,0.048
72.0,24.0,-18.0,1.672,0.049
73.0,24.0,-23.5,1.703,0.05
74.0,24.0,-24.8,1.734,0.051
75.0,24.0,-19.8,1.758,0.052
76.0,24.0,-16.5,1.775,0.053
77.0,24.0,-11.8,1.785,0.053
78.0,24.0,-1.8,1.78,0.053
79.0,24.0,-1.3,1.773,0.054
80.0,24.0,-9.0,1.779,0.054
81.0,24.0,-9.3,1.786,0.054
82.0,24.0,-20.5,1.81,0.055
83.0,24.0,-22.0,1.836,0.056
84.0,24.0,-15.5,1.852,0.057
85.0,24.0,-15.5,1.867,0.058
86.0,24.0,-13.5,1.88,0.058
87.0,24.0,-10.0,1.887,0.059
88.0,24.0,-17.0,1.905,0.059
89.0,24.0,-13.3,1.916,0.06
90.0,24.0,-3.5,1.914,0.06
91.0,24.0,5.3,1.899,0.06
92.0,24.0,3.3,1.887,0.06
93.0,24.0,1.3,1.877,0.059
94.0,24.0,2.5,1.866,0.059
95.0,24.0,-2.3,1.862,0.059
96.0,24.0,-4.5,1.862,0.06
97.0,24.0,-8.3,1.868,0.06
98.0,24.0,-4.5,1.867,0.06
99.0,24.0,-15.0,1.883,0.061
100.0,24.0,-11.5,1.893,0.061
101.0,24.0,-9.3,1.9,0.062
102.0,24.0,-6.5,1.903,0.062
103.0,24.0,-14.0,1.917,0.063
104.0,24.0,-12.0,1.928,0.063
105.0,24.0,-14.3,1.942,0.064
106.0,24.0,-13.5,1.955,0.064
107.0,24.0,-13.3,1.968,0.065
108.0,24.0,-14.8,1.982,0.065
109.0,24.0,-11.0,1.991,0.066
110.0,24.0,-4.5,1.991,0.066
111.0,24.0,-2.5,1.989,0.066
112.0,24.0,0.8,1.981,0.066
113.0,24.0,4.0,1.97,0.066
114.0,24.0,-4.0,1.969,0.066
115.0,24.0,-6.5,1.972,0.066
116.0,24.0,-5.0,1.973,0.066
117.0,24.0,-1.5,1.97,0.066
118.0,24.0,0.8,1.963,0.066
119.0,24.0,-0.8,1.958,0.066
120.0,24.0,0.3,1.952,0.066
121.0,24.0,1.5,1.944,0.066
122.0,24.0,-4.3,1.944,0.066
123.0,24.0,-5.5,1.946,0.067
124.0,24.0,3.8,1.935,0.067
125.0,24.0,0.3,1.929,0.067
126.0,24.0,-11.5,1.941,0.067
127.0,24.0,-8.5,1.947,0.067
128.0,24.0,-5.8,1.95,0.068
129.0,24.0,-4.3,1.951,0.068
130.0,24.0,-3.0,1.95,0.068
131.0,24.0,2.0,1.942,0.068
132.0,24.0,-1.5,1.939,0.068
133.0,24.0,-5.0,1.941,0.068
134.0,24.0,-5.0,1.943,0.068
135.0,24.0,-3.3,1.942,0.068
136.0,24.0,-2.7,1.941,0.068
137.0,24.0,-2.5,1.94,0.069
138.0,24.0,-2.3,1.938,0.069
139.0,24.0,-2.1,1.936,0.069
140.0,24.0,-1.8,1.934,0.069
141.0,24.0,-1.6,1.931,0.069
142.0,24.0,-1.4,1.928,0.069
