day,dt,temp,chau_z,chau_h
97.0,24.0,-19.8,1.223,0.0
98.0,24.0,-10.3,1.228,0.0
99.0,24.0,-14.5,1.236,0.0
100.0,24.0,-15.3,1.246,0.0
101.0,24.0,-28.8,1.27,0.0
102.0,24.0,-25.0,1.29,0.0
103.0,24.0,-16.8,1.301,0.0
104.0,24.0,-19.3,1.315,0.0
105.0,24.0,-10.3,1.319,0.0
106.0,24.0,-19.5,1.333,0.0
107.0,24.0,-19.8,1.347,0.0
108.0,24.0,-11.5,1.353,0.0
109.0,24.0,-8.5,1.355,0.0
110.0,24.0,-16.8,1.366,0.0
111.0,24.0,-16.5,1.377,0.0
112.0,24.0,-8.0,1.379,0.0
113.0,24.0,-23.0,1.397,0.0
113.0,1.1,-23.5,1.398,0.0
114.0,22.9,-23.5,1.407,0.0
115.0,24.0,-25.0,1.417,0.001
116.0,24.0,-28.0,1.429,0.001
117.0,24.0,-20.8,1.437,0.002
118.0,24.0,-13.8,1.442,0.002
119.0,24.0,-14.5,1.446,0.002
120.0,24.0,-20.5,1.454,0.002
121.0,24.0,-17.8,1.461,0.003
122.0,24.0,-19.3,1.468,0.003
123.0,24.0,-15.0,1.473,0.003
124.0,24.0,-16.5,1.479,0.004
125.0,24.0,-10.0,1.481,0.004
126.0,24.0,-6.8,1.482,0.004
127.0,24.0,-7.5,1.483,0.004
128.0,24.0,-8.3,1.485,0.004
129.0,24.0,-9.8,1.487,0.004
130.0,24.0,-8.0,1.488,0.004
131.0,24.0,-9.8,1.491,0.004
132.0,24.0,-9.3,1.493,0.005
133.0,24.0,-10.0,1.495,0.005
134.0,24.0,-7.3,1.496,0.005
135.0,24.0,-19.0,1.503,0.005
136.0,24.0,-16.5,1.509,0.005
137.0,24.0,-11.8,1.513,0.006
138.0,24.0,-19.0,1.52,0.006
139.0,24.0,-10.3,1.523,0.006
140.0,24.0,-5.0,1.523,0.006
141.0,24.0,-21.0,1.531,0.007
142.0,24.0,-15.3,1.536,0.007
143.0,24.0,-7.8,1.538,0.007
144.0,24.0,-3.8,1.537,0.007
145.0,24.0,-4.3,1.536,0.007
146.0,24.0,-10.5,1.539,0.007
147.0,24.0,-6.0,1.54,0.007
148.0,24.0,2.3,1.536,0.007
149.0,24.0,2.5,1.532,0.007
150.0,24.0,3.8,1.527,0.007
151.0,24.0,4.8,1.522,0.007
152.0,24.0,1.5,1.518,0.007
153.0,24.0,1.0,1.515,0.007
154.0,24.0,-4.5,1.515,0.007
155.0,24.0,-6.0,1.515,0.007
156.0,24.0,-3.8,1.515,0.007
157.0,24.0,-1.0,1.513,0.007
158.0,24.0,-3.8,1.512,0.007
159.0,24.0,-1.3,1.51,0.007
160.0,24.0,1.2,1.507,0.007
161.0,24.0,2.8,1.503,0.007
162.0,24.0,5.5,1.497,0.007
163.0,24.0,4.8,1.492,0.007
164.0,24.0,6.8,1.486,0.007
165.0,24.0,5.3,1.48,0.007
166.0,24.0,2.3,1.477,0.007
167.0,24.0,2.0,1.473,0.007
168.0,24.0,1.8,1.469,0.007
169.0,24.0,1.0,1.466,0.007
170.0,24.0,1.5,1.463,0.007
171.0,24.0,6.5,1.457,0.007
172.0,24.0,2.8,1.453,0.007
173.0,24.0,1.3,1.45,0.007
174.0,24.0,-3.0,1.449,0.007
175.0,24.0,0.3,1.446,0.007
176.0,24.0,0.5,1.444,0.007
177.0,24.0,0.8,1.441,0.007
178.0,24.0,4.0,1.436,0.007
179.0,24.0,2.5,1.432,0.007
180.0,24.0,1.8,1.429,0.007
181.0,24.0,-2.3,1.427,0.007
182.0,24.0,2.5,1.424,0.007
183.0,24.0,9.0,1.416,0.006
184.0,24.0,7.3,1.41,0.006
