day,dt,temp,chau_z,chau_h
56.0,24.0,-12.1,1.344,0.002
57.0,24.0,-11.9,1.358,0.003
58.0,24.0,-13.5,1.374,0.003
59.0,24.0,-12.8,1.389,0.003
60.0,24.0,-10.2,1.4,0.003
61.0,24.0,-9.7,1.409,0.003
62.0,24.0,-11.3,1.422,0.003
63.0,24.0,-10.2,1.432,0.003
64.0,24.0,-7.4,1.438,0.003
65.0,24.0,-4.9,1.439,0.003
66.0,24.0,-9.3,1.448,0.003
67.0,24.0,-8.1,1.455,0.003
68.0,24.0,-6.2,1.459,0.004
69.0,24.0,-5.8,1.462,0.004
70.0,24.0,-6.4,1.466,0.004
71.0,24.0,-7.5,1.472,0.004
72.0,24.0,-6.6,1.476,0.004
73.0,24.0,-6.1,1.48,0.004
74.0,24.0,-6.0,1.483,0.004
75.0,24.0,-8.1,1.49,0.004
76.0,24.0,-11.6,1.502,0.004
77.0,24.0,-7.6,1.508,0.004
78.0,24.0,-6.8,1.513,0.004
79.0,24.0,-8.5,1.52,0.004
80.0,24.0,-7.3,1.526,0.004
81.0,24.0,-7.1,1.531,0.004
82.0,24.0,-5.1,1.533,0.004
83.0,24.0,-4.1,1.533,0.004
84.0,24.0,-3.3,1.532,0.004
85.0,24.0,-13.3,1.547,0.005
86.0,24.0,-16.5,1.567,0.005
87.0,24.0,-3.8,1.567,0.005
88.0,24.0,-5.4,1.569,0.005
89.0,24.0,-10.9,1.58,0.005
90.0,24.0,-8.6,1.588,0.005
91.0,24.0,-3.7,1.588,0.005
92.0,24.0,-2.5,1.585,0.005
93.0,24.0,-2.9,1.584,0.005
94.0,24.0,-9.8,1.593,0.005
95.0,24.0,-14.6,1.61,0.005
96.0,24.0,-15.1,1.625,0.005
97.0,24.0,-17.6,1.644,0.006
98.0,24.0,-20.0,1.666,0.006
99.0,24.0,-18.9,1.686,0.006
100.0,24.0,-12.2,1.696,0.006
101.0,24.0,-8.6,1.703,0.006
102.0,24.0,-9.5,1.71,0.006
103.0,24.0,-10.4,1.718,0.006
104.0,24.0,-8.6,1.724,0.006
105.0,24.0,-8.6,1.73,0.006
106.0,24.0,-10.0,1.738,0.006
107.0,24.0,-9.0,1.745,0.006
108.0,24.0,-7.6,1.75,0.006
109.0,24.0,-14.5,1.763,0.007
110.0,24.0,-18.8,1.782,0.007
111.0,24.0,-20.4,1.804,0.007
112.0,24.0,-16.1,1.819,0.007
113.0,24.0,-12.8,1.83,0.007
114.0,24.0,-11.4,1.84,0.007
115.0,24.0,-11.7,1.849,0.007
116.0,24.0,-8.8,1.855,0.007
117.0,24.0,-7.4,1.86,0.007
118.0,24.0,-7.1,1.864,0.007
119.0,24.0,-7.2,1.868,0.007
120.0,24.0,-8.5,1.873,0.007
121.0,24.0,-8.9,1.879,0.008
122.0,24.0,-6.8,1.883,0.008
123.0,24.0,-7.4,1.887,0.008
124.0,24.0,-8.4,1.893,0.008
125.0,24.0,-9.4,1.9,0.008
126.0,24.0,-8.5,1.905,0.008
127.0,24.0,-9.7,1.912,0.008
128.0,24.0,-9.2,1.919,0.008
129.0,24.0,-7.8,1.924,0.008
130.0,24.0,-7.6,1.928,0.008
131.0,24.0,-7.3,1.932,0.008
132.0,24.0,-7.4,1.936,0.008
133.0,24.0,-12.4,1.947,0.008
134.0,24.0,-15.5,1.961,0.008
135.0,24.0,-20.0,1.981,0.008
136.0,24.0,-22.7,2.004,0.009
137.0,24.0,-22.9,2.026,0.009
138.0,24.0,-18.9,2.044,0.009
139.0,24.0,-15.8,2.059,0.009
139.0,1.11,-13.5,2.059,0.009
140.0,22.89,-13.5,2.061,0.009
141.0,24.0,-11.3,2.062,0.01
142.0,24.0,-9.5,2.063,0.01
143.0,24.0,-8.7,2.064,0.01
144.0,24.0,-8.4,2.065,0.01
145.0,24.0,-8.0,2.066,0.011
146.0,24.0,-11.6,2.067,0.011
147.0,24.0,-8.6,2.068,0.011
148.0,24.0,-7.8,2.069,0.011
149.0,24.0,-8.7,2.07,0.011
150.0,24.0,-13.4,2.072,0.012
151.0,24.0,-15.2,2.074,0.012
152.0,24.0,-17.6,2.077,0.013
153.0,24.0,-13.2,2.079,0.013
154.0,24.0,-7.8,2.08,0.013
155.0,24.0,-7.9,2.081,0.014
156.0,24.0,-5.4,2.081,0.014
157.0,24.0,-4.4,2.081,0.014
158.0,24.0,-4.1,2.08,0.014
159.0,24.0,-3.4,2.08,0.014
160.0,24.0,-4.6,2.08,0.014
161.0,24.0,-6.6,2.08,0.014
162.0,24.0,-11.3,2.082,0.015
163.0,24.0,-12.9,2.084,0.015
164.0,24.0,-13.3,2.086,0.015
165.0,24.0,-14.2,2.088,0.016
166.0,24.0,-15.3,2.091,0.016
167.0,24.0,-14.8,2.093,0.017
168.0,24.0,-11.3,2.095,0.017
169.0,24.0,-9.6,2.096,0.017
170.0,24.0,-6.0,2.096,0.017
171.0,24.0,-4.3,2.096,0.017
172.0,24.0,-3.9,2.096,0.017
173.0,24.0,-3.6,2.096,0.018
174.0,24.0,-1.7,2.095,0.018
175.0,24.0,-0.5,2.094,0.018
176.0,24.0,-2.0,2.093,0.018
177.0,24.0,-0.9,2.092,0.018
