day,dt,temp,chau_z,chau_h
152.0,24.0,1.5,1.44,0.004
153.0,24.0,1.0,1.437,0.004
154.0,24.0,-4.5,1.437,0.004
155.0,24.0,-6.0,1.438,0.004
156.0,24.0,-3.8,1.437,0.004
157.0,24.0,-1.0,1.435,0.004
158.0,24.0,-3.8,1.435,0.004
159.0,24.0,-1.3,1.433,0.004
160.0,24.0,1.2,1.43,0.004
161.0,24.0,2.8,1.426,0.004
162.0,24.0,5.5,1.421,0.004
163.0,24.0,4.8,1.416,0.004
164.0,24.0,6.8,1.41,0.004
165.0,24.0,5.3,1.405,0.003
166.0,24.0,2.3,1.401,0.003
167.0,24.0,2.0,1.398,0.003
167.1,3.43,1.8,1.397,0.003
168.0,20.57,1.8,1.392,0.003
169.0,24.0,1.0,1.387,0.003
170.0,24.0,1.5,1.381,0.003
171.0,24.0,6.5,1.371,0.003
172.0,24.0,2.8,1.364,0.003
173.0,24.0,1.3,1.359,0.003
174.0,24.0,-3.0,1.357,0.003
175.0,24.0,0.3,1.352,0.003
176.0,24.0,0.5,1.347,0.003
177.0,24.0,0.8,1.342,0.003
178.0,24.0,4.0,1.334,0.003
179.0,24.0,2.5,1.327,0.003
180.0,24.0,1.8,1.321,0.003
181.0,24.0,-2.3,1.319,0.003
182.0,24.0,2.5,1.312,0.003
183.0,24.0,9.0,1.3,0.003
184.0,24.0,7.3,1.289,0.003
